loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_years,emi_amount,disbursement_date,maturity_date,outstanding_amount,paid_emis,total_emis,days_past_due,loan_status,collateral_type,branch_id,credit_score_at_sanction
LN000191,CUST00383,Car Loan,2672815.0,9.92,7,44257.0,2021-05-12,2028-05-10,2486936.0,6,84,0,Active,Vehicle,BR045,709
LN000192,CUST01160,Car Loan,572491.0,8.47,1,49925.0,2021-08-01,2022-08-01,257964.0,9,12,0,Active,Vehicle,BR030,669
LN000193,CUST02620,Home Loan,2171744.0,8.25,7,34120.0,2020-03-18,2027-03-17,1096964.0,45,84,180,NPA,Property,BR047,796
LN000194,CUST02165,Business Loan,6636097.0,11.36,7,114900.0,2021-06-10,2028-06-08,4303627.0,29,84,0,Active,None,BR049,900
LN000195,CUST00769,Credit Card Loan,45012.0,19.23,5,1173.0,2020-02-24,2025-02-22,41728.0,4,60,0,Active,None,BR014,679
LN000196,CUST01063,Car Loan,600079.0,9.88,5,12715.0,2022-01-27,2027-01-26,582278.0,2,60,0,Active,Vehicle,BR002,755
LN000197,CUST02068,Car Loan,2931409.0,10.57,2,136036.0,2020-11-05,2022-11-05,741229.0,23,24,60,Special Mention,Vehicle,BR010,697
LN000198,CUST02927,Gold Loan,218766.0,9.2,5,4562.0,2022-08-05,2027-08-04,161285.0,18,60,30,Special Mention,Gold,BR034,676
LN000199,CUST00077,Home Loan,7665000.0,9.57,1,672358.0,2023-08-11,2024-08-10,2017193.0,12,12,0,Active,Property,BR039,700
LN000200,CUST00767,Home Loan,11752421.0,10.16,2,543204.0,2023-11-09,2025-11-08,9851207.0,5,24,0,Active,Property,BR040,696
LN000201,CUST00613,Car Loan,1739047.0,8.31,3,54747.0,2021-12-29,2024-12-28,895943.0,22,36,0,Active,Vehicle,BR002,700
LN000202,CUST02092,Personal Loan,340022.0,15.44,2,16557.0,2021-03-30,2023-03-30,247303.0,8,24,0,Active,None,BR023,707
LN000203,CUST00328,Car Loan,1222512.0,8.07,5,24829.0,2022-06-13,2027-06-12,405638.0,47,60,30,Special Mention,Vehicle,BR033,848
LN000204,CUST02877,Credit Card Loan,199525.0,16.51,3,7065.0,2021-04-28,2024-04-27,169852.0,6,36,0,Active,None,BR043,664
LN000205,CUST01668,Gold Loan,294851.0,10.61,3,9598.0,2024-03-19,2027-03-19,194072.0,15,36,0,Active,Gold,BR005,695
LN000206,CUST01691,Education Loan,1264808.0,9.43,1,110861.0,2022-01-22,2023-01-22,1032000.0,3,12,180,NPA,None,BR029,731
LN000207,CUST00875,Gold Loan,150315.0,11.69,3,4970.0,2020-10-27,2023-10-27,35508.0,33,36,60,Special Mention,Gold,BR017,689
LN000208,CUST00221,Business Loan,4290064.0,14.31,7,81144.0,2023-01-18,2030-01-16,2302036.0,35,84,0,Active,None,BR001,832
LN000209,CUST02675,Credit Card Loan,144900.0,19.37,5,3789.0,2023-02-11,2028-02-10,142248.0,1,60,30,Special Mention,None,BR041,643
LN000210,CUST02173,Personal Loan,845099.0,15.77,2,41285.0,2020-01-20,2022-01-19,816200.0,1,24,30,Special Mention,None,BR016,675
LN000211,CUST00304,Business Loan,2503528.0,10.68,1,220892.0,2022-09-08,2023-09-08,2194279.0,2,12,0,Active,None,BR033,737
LN000212,CUST02591,Car Loan,344903.0,8.96,5,7152.0,2023-01-23,2028-01-22,209730.0,27,60,0,Active,Vehicle,BR012,783
LN000213,CUST01166,Personal Loan,273690.0,13.05,5,6234.0,2020-04-14,2025-04-13,147140.0,29,60,0,Active,None,BR021,900
LN000214,CUST01837,Education Loan,1026604.0,12.55,7,18423.0,2021-04-26,2028-04-24,949227.0,6,84,0,Active,None,BR016,617
LN000215,CUST01996,Personal Loan,240664.0,12.92,5,5466.0,2023-12-18,2028-12-16,125878.0,30,60,0,Active,None,BR038,755
LN000216,CUST00201,Gold Loan,168589.0,11.56,1,14944.0,2021-10-21,2022-10-21,168589.0,0,12,365,NPA,Gold,BR019,898
LN000217,CUST00585,Business Loan,9073548.0,13.96,2,435489.0,2020-06-11,2022-06-11,6939652.0,7,24,30,Special Mention,None,BR012,707
LN000218,CUST00870,Car Loan,1145532.0,9.09,1,100228.0,2022-03-22,2023-03-22,584255.0,8,12,0,Active,Vehicle,BR040,821
LN000219,CUST02832,Credit Card Loan,74833.0,16.68,2,3688.0,2022-07-31,2024-07-30,38691.0,14,24,0,Active,None,BR001,647
LN000220,CUST00344,Car Loan,1308793.0,10.23,7,21883.0,2022-08-08,2029-08-06,895204.0,27,84,0,Active,Vehicle,BR035,687
LN000221,CUST01137,Business Loan,5157324.0,10.54,5,110950.0,2020-08-01,2025-07-31,2827374.0,30,60,0,Active,None,BR012,773
LN000222,CUST00267,Credit Card Loan,123011.0,17.39,7,2541.0,2020-01-23,2027-01-21,108781.0,8,84,0,Active,None,BR042,792
LN000223,CUST01543,Home Loan,12582122.0,7.26,3,390001.0,2023-06-15,2026-06-14,6849107.0,21,36,0,Active,Property,BR036,855
LN000224,CUST00800,Personal Loan,686907.0,13.91,3,23446.0,2023-10-25,2026-10-24,621258.0,4,36,0,Active,None,BR037,697
LN000225,CUST01545,Gold Loan,357375.0,12.08,7,6324.0,2021-06-23,2028-06-21,198010.0,36,84,60,Special Mention,Gold,BR050,730
LN000226,CUST01209,Home Loan,8079730.0,8.78,10,101398.0,2022-12-29,2032-12-26,6731137.0,19,120,0,Active,Property,BR020,631
LN000227,CUST02692,Home Loan,13319019.0,7.49,30,93053.0,2022-10-12,2052-10-04,11560317.0,27,360,0,Active,Property,BR004,686
LN000228,CUST01327,Car Loan,567512.0,9.17,7,9179.0,2022-05-22,2029-05-20,509684.0,9,84,30,Special Mention,Vehicle,BR028,634
LN000229,CUST00325,Car Loan,1419099.0,9.13,3,45211.0,2021-09-19,2024-09-18,564611.0,27,36,0,Active,Vehicle,BR032,660
LN000230,CUST02666,Credit Card Loan,63013.0,17.05,3,2248.0,2022-12-04,2025-12-03,14231.0,31,36,0,Active,None,BR010,616
LN000231,CUST02328,Home Loan,11931157.0,7.73,1,1036402.0,2021-04-26,2022-04-26,9029231.0,4,12,0,Active,Property,BR027,661
LN000232,CUST01555,Gold Loan,185228.0,12.32,5,4151.0,2023-08-09,2028-08-07,86434.0,34,60,60,Special Mention,Gold,BR042,725
LN000233,CUST00410,Business Loan,3840089.0,11.57,2,179992.0,2023-06-29,2025-06-28,2076167.0,14,24,30,Special Mention,None,BR021,744
LN000234,CUST00107,Personal Loan,549206.0,15.91,1,49806.0,2022-01-16,2023-01-16,130836.0,12,12,0,Active,None,BR006,806
LN000235,CUST00032,Car Loan,2285549.0,11.09,3,74926.0,2021-08-25,2024-08-24,2128204.0,3,36,30,Special Mention,Vehicle,BR029,830
LN000236,CUST02536,Business Loan,2315703.0,10.66,1,204294.0,2022-02-25,2023-02-25,1457668.0,6,12,0,Active,None,BR016,691
LN000237,CUST00057,Business Loan,5096944.0,10.75,7,86602.0,2021-01-10,2028-01-09,3157059.0,32,84,0,Active,None,BR011,667
LN000238,CUST02164,Credit Card Loan,163753.0,17.87,5,4147.0,2024-04-08,2029-04-07,62152.0,35,60,0,Active,None,BR013,770
LN000239,CUST02849,Business Loan,639051.0,12.39,1,56895.0,2023-10-04,2024-10-03,599224.0,1,12,0,Active,None,BR033,794
LN000240,CUST00915,Personal Loan,1021707.0,15.16,1,92295.0,2023-01-12,2024-01-12,957100.0,1,12,30,Special Mention,None,BR017,683
LN000241,CUST01521,Home Loan,11611526.0,10.83,20,118502.0,2021-10-26,2041-10-21,9454790.0,26,240,30,Special Mention,Property,BR018,799
LN000242,CUST01924,Home Loan,13614438.0,7.64,20,110833.0,2020-04-20,2040-04-15,13226522.0,5,240,0,Active,Property,BR039,701
LN000243,CUST00556,Education Loan,337998.0,9.68,1,29665.0,2022-06-20,2023-06-20,317232.0,1,12,0,Active,None,BR021,669
LN000244,CUST00086,Education Loan,847577.0,9.45,2,38897.0,2021-01-02,2023-01-02,820349.0,1,24,0,Active,None,BR039,685
LN000245,CUST01979,Car Loan,2713743.0,11.61,3,89633.0,2024-04-18,2027-04-18,2400028.0,5,36,90,NPA,Vehicle,BR047,642
LN000246,CUST00400,Credit Card Loan,194260.0,17.16,7,3988.0,2023-08-28,2030-08-26,71430.0,44,84,0,Active,None,BR050,789
LN000247,CUST02085,Education Loan,1693794.0,11.41,1,150021.0,2024-03-03,2025-03-03,1693794.0,0,12,0,Active,None,BR036,653
LN000248,CUST02957,Home Loan,1441815.0,10.28,7,24148.0,2021-10-22,2028-10-20,1391104.0,3,84,0,Active,Property,BR032,780
LN000249,CUST02440,Credit Card Loan,165207.0,19.5,2,8368.0,2023-05-27,2025-05-26,24625.0,24,24,0,Active,None,BR042,767
LN000250,CUST00524,Gold Loan,318196.0,11.93,5,7067.0,2021-11-25,2026-11-24,120320.0,40,60,60,Special Mention,Gold,BR020,743
LN000251,CUST01012,Car Loan,892473.0,9.76,3,28697.0,2020-12-26,2023-12-26,731770.0,8,36,0,Active,Vehicle,BR036,707
LN000252,CUST01530,Home Loan,9086579.0,9.54,30,76699.0,2020-02-26,2050-02-18,7690657.0,26,360,60,Special Mention,Property,BR041,663
LN000253,CUST01661,Business Loan,966882.0,14.48,2,46644.0,2023-12-14,2025-12-13,966882.0,0,24,0,Active,None,BR012,767
LN000254,CUST00284,Home Loan,4260123.0,10.15,5,90832.0,2023-04-04,2028-04-02,1653245.0,41,60,0,Active,Property,BR043,620
LN000255,CUST00818,Business Loan,9917317.0,12.65,2,469846.0,2021-06-11,2023-06-11,8601748.0,4,24,0,Active,None,BR022,741
LN000256,CUST02122,Business Loan,5529855.0,10.94,2,257572.0,2023-09-14,2025-09-13,2104147.0,19,24,0,Active,None,BR040,733
LN000257,CUST01087,Gold Loan,311921.0,10.88,2,14520.0,2020-06-28,2022-06-28,230609.0,8,24,0,Active,Gold,BR027,754
LN000258,CUST02249,Car Loan,655516.0,10.33,5,14035.0,2024-04-17,2029-04-16,586744.0,7,60,0,Active,Vehicle,BR004,679
LN000259,CUST01369,Home Loan,10224766.0,7.31,5,203965.0,2024-04-24,2029-04-23,4228195.0,42,60,0,Active,Property,BR040,687
LN000260,CUST00922,Personal Loan,422068.0,12.82,3,14184.0,2020-04-25,2023-04-25,422068.0,0,36,0,Active,None,BR046,636
LN000261,CUST02124,Credit Card Loan,42824.0,19.8,2,2175.0,2022-06-30,2024-06-29,16942.0,17,24,0,Active,None,BR040,681
LN000262,CUST00505,Personal Loan,852685.0,13.41,1,76325.0,2022-10-10,2023-10-10,585548.0,5,12,0,Active,None,BR044,671
LN000263,CUST02496,Personal Loan,778450.0,13.43,2,37168.0,2023-04-08,2025-04-07,284116.0,19,24,0,Active,None,BR030,762
LN000264,CUST02089,Gold Loan,56196.0,9.45,2,2579.0,2021-08-30,2023-08-30,43559.0,7,24,0,Active,Gold,BR025,666
LN000265,CUST00589,Gold Loan,89314.0,12.33,7,1592.0,2020-04-05,2027-04-04,50310.0,35,84,0,Active,Gold,BR006,740
LN000266,CUST02044,Gold Loan,164365.0,10.07,7,2735.0,2021-03-06,2028-03-04,129904.0,18,84,0,Active,Gold,BR039,726
LN000267,CUST01526,Education Loan,724144.0,11.1,5,15780.0,2022-12-10,2027-12-09,492178.0,21,60,60,Special Mention,None,BR001,791
LN000268,CUST02324,Education Loan,1890208.0,9.51,2,86800.0,2023-05-19,2025-05-18,675008.0,20,24,0,Active,None,BR024,900
LN000269,CUST00344,Personal Loan,265026.0,13.52,1,23736.0,2023-09-12,2024-09-11,115489.0,9,12,365,NPA,None,BR035,687
LN000270,CUST00838,Credit Card Loan,100288.0,19.38,1,9260.0,2023-09-02,2024-09-01,54914.0,7,12,0,Active,None,BR002,628
LN000271,CUST00446,Home Loan,3697917.0,10.14,10,49151.0,2022-01-21,2032-01-19,3525888.0,5,120,0,Active,Property,BR023,731
LN000272,CUST00133,Home Loan,6664261.0,7.82,20,54989.0,2020-10-16,2040-10-11,6471800.0,5,240,365,NPA,Property,BR022,663
LN000273,CUST00437,Gold Loan,59902.0,10.72,5,1294.0,2020-12-05,2025-12-04,20047.0,44,60,365,NPA,Gold,BR040,786
LN000274,CUST01771,Personal Loan,758930.0,14.12,3,25982.0,2020-08-20,2023-08-20,649806.0,6,36,0,Active,None,BR017,730
LN000275,CUST01523,Personal Loan,401596.0,14.41,1,36135.0,2021-02-05,2022-02-05,401596.0,0,12,30,Special Mention,None,BR048,834
LN000276,CUST02659,Car Loan,1959329.0,11.37,5,42964.0,2020-04-25,2025-04-24,1147309.0,27,60,30,Special Mention,Vehicle,BR050,726
LN000277,CUST02052,Education Loan,1655721.0,10.12,3,53516.0,2022-03-09,2025-03-08,943958.0,19,36,0,Active,None,BR043,658
LN000278,CUST00631,Gold Loan,282511.0,10.33,7,4738.0,2020-01-08,2027-01-06,265928.0,5,84,0,Active,Gold,BR029,604
LN000279,CUST00651,Car Loan,2735677.0,10.84,1,241578.0,2023-07-06,2024-07-05,2397468.0,2,12,0,Active,Vehicle,BR041,798
LN000280,CUST01327,Home Loan,13992196.0,7.13,30,94309.0,2023-01-30,2053-01-22,11153495.0,43,360,0,Active,Property,BR028,634
LN000281,CUST01060,Home Loan,7655519.0,7.78,15,72170.0,2024-02-26,2039-02-22,5483202.0,43,180,0,Active,Property,BR003,668
LN000282,CUST02649,Car Loan,949206.0,8.98,5,19694.0,2023-10-23,2028-10-21,494275.0,33,60,60,Special Mention,Vehicle,BR005,756
LN000283,CUST02338,Education Loan,770552.0,12.06,3,25615.0,2020-05-18,2023-05-18,627108.0,8,36,0,Active,None,BR038,722
LN000284,CUST00172,Gold Loan,371015.0,11.99,7,6547.0,2023-02-17,2030-02-15,343518.0,6,84,60,Special Mention,Gold,BR016,769
LN000285,CUST00642,Personal Loan,990992.0,15.01,7,19126.0,2023-08-04,2030-08-02,750004.0,18,84,90,NPA,None,BR044,798
LN000286,CUST02312,Gold Loan,252667.0,9.52,1,22157.0,2022-08-15,2023-08-15,175118.0,5,12,180,NPA,Gold,BR025,818
LN000287,CUST01600,Car Loan,1465748.0,9.41,7,23889.0,2022-11-20,2029-11-18,1248358.0,13,84,0,Active,Vehicle,BR027,657
LN000288,CUST00198,Car Loan,1491899.0,9.74,7,24567.0,2021-01-13,2028-01-12,975992.0,30,84,0,Active,Vehicle,BR024,694
LN000289,CUST01626,Car Loan,2828557.0,8.46,7,44735.0,2020-03-02,2027-03-01,2734614.0,3,84,0,Active,Vehicle,BR035,831
LN000290,CUST01830,Car Loan,1612263.0,9.98,3,52007.0,2023-10-03,2026-10-02,410901.0,33,36,60,Special Mention,Vehicle,BR012,712
LN000291,CUST00095,Business Loan,6864716.0,14.24,5,160579.0,2024-02-06,2029-02-04,4166989.0,24,60,365,NPA,None,BR033,706
LN000292,CUST00496,Business Loan,5600201.0,11.67,3,185120.0,2020-08-13,2023-08-13,3267689.0,18,36,0,Active,None,BR038,743
LN000293,CUST02879,Gold Loan,179380.0,10.91,3,5865.0,2022-12-28,2025-12-27,84954.0,23,36,0,Active,Gold,BR003,715
LN000294,CUST01403,Car Loan,451045.0,10.99,7,7721.0,2022-08-03,2029-08-01,294309.0,29,84,0,Active,Vehicle,BR022,793
LN000295,CUST01477,Car Loan,2684097.0,11.05,7,46027.0,2022-03-13,2029-03-11,1653092.0,32,84,0,Active,Vehicle,BR020,678
LN000296,CUST00507,Business Loan,5608167.0,12.42,3,187395.0,2020-05-10,2023-05-10,5608167.0,0,36,0,Active,None,BR048,671
LN000297,CUST02373,Business Loan,5817481.0,11.39,1,515210.0,2020-10-25,2021-10-25,1489717.0,12,12,0,Active,None,BR043,853
LN000298,CUST00525,Personal Loan,848909.0,13.1,3,28642.0,2020-12-09,2023-12-09,808810.0,2,36,180,NPA,None,BR027,661
LN000299,CUST01241,Education Loan,1516420.0,10.6,7,25648.0,2020-05-20,2027-05-19,1408698.0,6,84,0,Active,None,BR019,711
LN000300,CUST01943,Home Loan,10689384.0,10.67,20,107952.0,2021-07-02,2041-06-27,8422392.0,30,240,0,Active,Property,BR016,730
LN000301,CUST01308,Education Loan,1656184.0,9.35,5,34660.0,2020-05-01,2025-04-30,1195206.0,19,60,0,Active,None,BR015,683
LN000302,CUST00254,Personal Loan,625266.0,12.17,3,20818.0,2020-11-26,2023-11-26,188088.0,30,36,0,Active,None,BR015,745
LN000303,CUST02359,Education Loan,1374018.0,11.26,3,45155.0,2021-06-08,2024-06-07,805065.0,18,36,60,Special Mention,None,BR002,648
LN000304,CUST01692,Business Loan,7780189.0,11.46,7,135112.0,2022-09-04,2029-09-02,7307297.0,5,84,0,Active,None,BR045,673
LN000305,CUST00137,Personal Loan,1045323.0,12.79,7,18897.0,2023-12-10,2030-12-08,1018867.0,2,84,0,Active,None,BR041,652
LN000306,CUST01457,Home Loan,10651626.0,9.18,20,97060.0,2023-04-09,2043-04-04,8885134.0,26,240,0,Active,Property,BR017,733
LN000307,CUST01172,Gold Loan,272511.0,10.16,7,4546.0,2024-04-28,2031-04-27,221596.0,16,84,0,Active,Gold,BR029,736
LN000308,CUST01095,Business Loan,1876946.0,10.9,3,61356.0,2020-01-23,2023-01-22,1533352.0,8,36,0,Active,None,BR040,795
LN000309,CUST01490,Business Loan,5203462.0,13.28,5,119132.0,2023-11-19,2028-11-17,3785791.0,17,60,0,Active,None,BR016,795
LN000310,CUST01485,Personal Loan,843417.0,12.45,3,28197.0,2020-07-09,2023-07-09,764465.0,4,36,0,Active,None,BR026,704
LN000311,CUST01247,Education Loan,1013691.0,10.71,3,33048.0,2021-01-09,2024-01-09,712954.0,13,36,0,Active,None,BR014,716
LN000312,CUST02347,Education Loan,854979.0,10.32,5,18299.0,2021-11-17,2026-11-16,445081.0,32,60,0,Active,None,BR023,723
LN000313,CUST00188,Education Loan,336434.0,11.84,2,15812.0,2023-04-26,2025-04-25,247887.0,8,24,0,Active,None,BR020,687
LN000314,CUST00209,Gold Loan,435630.0,10.32,5,9325.0,2022-02-13,2027-02-12,239805.0,30,60,0,Active,Gold,BR031,719
LN000315,CUST02526,Home Loan,12560649.0,9.71,15,132728.0,2021-12-27,2036-12-23,9959180.0,28,180,90,NPA,Property,BR007,722
LN000316,CUST01479,Car Loan,449545.0,9.3,5,9398.0,2020-06-16,2025-06-15,370602.0,12,60,0,Active,Vehicle,BR017,686
LN000317,CUST01963,Home Loan,8195914.0,8.87,5,169616.0,2023-11-30,2028-11-28,6771140.0,12,60,0,Active,Property,BR033,735
LN000318,CUST02335,Personal Loan,351004.0,15.76,1,31807.0,2020-12-10,2021-12-10,217415.0,6,12,0,Active,None,BR046,900
LN000319,CUST02501,Personal Loan,1158282.0,15.87,3,40648.0,2021-05-25,2024-05-24,788385.0,13,36,0,Active,None,BR035,787
LN000320,CUST00203,Home Loan,3035598.0,7.49,7,46553.0,2022-01-29,2029-01-27,1764701.0,39,84,0,Active,Property,BR026,787
LN000321,CUST01058,Car Loan,919016.0,10.88,2,42783.0,2020-10-02,2022-10-02,439846.0,16,24,0,Active,Vehicle,BR024,759
LN000322,CUST00015,Personal Loan,1193725.0,12.06,3,39682.0,2022-03-05,2025-03-04,1138170.0,2,36,90,NPA,None,BR047,613
LN000323,CUST01687,Home Loan,11478377.0,10.13,5,244640.0,2021-11-23,2026-11-22,10622137.0,5,60,0,Active,Property,BR012,669
LN000324,CUST00804,Car Loan,2539396.0,9.02,2,116040.0,2022-05-29,2024-05-28,1727116.0,10,24,0,Active,Vehicle,BR037,659
LN000325,CUST01959,Personal Loan,621572.0,14.47,7,11810.0,2022-05-26,2029-05-24,390096.0,28,84,0,Active,None,BR045,756
LN000326,CUST01180,Business Loan,7688554.0,12.18,2,362584.0,2022-07-06,2024-07-05,3119996.0,18,24,90,NPA,None,BR038,639
LN000327,CUST00271,Education Loan,381176.0,11.07,5,8300.0,2023-12-07,2028-12-05,375366.0,1,60,0,Active,None,BR013,779
LN000328,CUST01115,Car Loan,1344924.0,8.96,3,42746.0,2022-11-10,2025-11-09,447258.0,30,36,0,Active,Vehicle,BR026,719
LN000329,CUST02406,Car Loan,2489384.0,9.66,3,79926.0,2023-10-19,2026-10-18,1370420.0,20,36,90,NPA,Vehicle,BR030,788
LN000330,CUST00874,Business Loan,4353600.0,11.07,2,203052.0,2023-12-02,2025-12-01,2932236.0,10,24,180,NPA,None,BR028,690
LN000331,CUST02617,Personal Loan,56104.0,13.55,5,1292.0,2022-07-14,2027-07-13,25354.0,34,60,0,Active,None,BR017,813
LN000332,CUST02286,Gold Loan,200377.0,9.55,2,9205.0,2022-10-09,2024-10-08,129498.0,11,24,30,Special Mention,Gold,BR005,734
LN000333,CUST00849,Car Loan,593317.0,9.54,2,27251.0,2022-12-11,2024-12-10,536090.0,3,24,0,Active,Vehicle,BR024,646
LN000334,CUST01400,Gold Loan,271537.0,12.39,1,24176.0,2021-10-24,2022-10-24,153075.0,7,12,0,Active,Gold,BR023,647
LN000335,CUST00970,Credit Card Loan,185848.0,18.4,1,17074.0,2020-07-13,2021-07-13,78282.0,9,12,0,Active,None,BR012,629
LN000336,CUST02919,Education Loan,1487740.0,9.53,1,130474.0,2022-10-05,2023-10-05,939749.0,6,12,0,Active,None,BR003,709
LN000337,CUST02373,Credit Card Loan,48765.0,18.86,7,1050.0,2023-01-29,2030-01-27,24510.0,33,84,0,Active,None,BR043,853
LN000338,CUST00969,Credit Card Loan,151184.0,17.02,3,5392.0,2023-05-25,2026-05-24,87019.0,17,36,0,Active,None,BR041,682
LN000339,CUST02111,Gold Loan,414685.0,10.19,5,8851.0,2021-02-12,2026-02-11,303162.0,18,60,0,Active,Gold,BR019,679
LN000340,CUST00359,Education Loan,948691.0,12.44,1,84487.0,2020-01-05,2021-01-04,416423.0,9,12,0,Active,None,BR023,746
LN000341,CUST02500,Education Loan,302697.0,10.35,7,5080.0,2022-12-11,2029-12-09,299141.0,1,84,0,Active,None,BR015,721
LN000342,CUST02599,Home Loan,8085787.0,9.6,10,105069.0,2024-03-26,2034-03-24,4702565.0,46,120,0,Active,Property,BR031,758
LN000343,CUST00339,Gold Loan,201346.0,8.65,3,6370.0,2023-11-18,2026-11-17,152297.0,11,36,0,Active,Gold,BR005,714
LN000344,CUST00189,Credit Card Loan,63741.0,19.89,3,2365.0,2023-10-21,2026-10-20,27320.0,22,36,0,Active,None,BR002,633
LN000345,CUST00995,Education Loan,1264033.0,11.44,5,27763.0,2023-05-29,2028-05-27,564405.0,36,60,0,Active,None,BR030,631
LN000346,CUST02374,Car Loan,2560597.0,9.94,3,82545.0,2023-05-14,2026-05-13,1751656.0,14,36,0,Active,Vehicle,BR032,732
LN000347,CUST00837,Personal Loan,256981.0,14.96,1,23190.0,2023-09-27,2024-09-26,192049.0,4,12,0,Active,None,BR048,784
LN000348,CUST02116,Home Loan,2131301.0,7.47,5,42680.0,2021-11-23,2026-11-22,757005.0,46,60,365,NPA,Property,BR039,703
LN000349,CUST02085,Credit Card Loan,143473.0,18.76,2,7216.0,2020-12-08,2022-12-08,72756.0,14,24,0,Active,None,BR036,653
LN000350,CUST02417,Credit Card Loan,44656.0,18.21,7,944.0,2020-01-14,2027-01-12,18224.0,40,84,0,Active,None,BR023,738
LN000351,CUST00824,Car Loan,386346.0,11.65,7,6748.0,2021-07-16,2028-07-14,329663.0,12,84,30,Special Mention,Vehicle,BR011,677
LN000352,CUST01556,Business Loan,4768214.0,11.51,1,422567.0,2023-09-25,2024-09-24,1810245.0,10,12,60,Special Mention,None,BR009,707
LN000353,CUST00496,Education Loan,690641.0,10.35,5,14794.0,2022-04-22,2027-04-21,638862.0,5,60,365,NPA,None,BR038,743
LN000354,CUST00887,Car Loan,678610.0,10.77,2,31557.0,2023-08-19,2025-08-18,347262.0,15,24,30,Special Mention,Vehicle,BR005,732
LN000355,CUST01065,Credit Card Loan,152314.0,17.23,1,13909.0,2022-01-23,2023-01-23,132841.0,2,12,0,Active,None,BR041,679
LN000356,CUST01083,Credit Card Loan,54458.0,18.83,5,1408.0,2021-09-03,2026-09-02,43616.0,11,60,0,Active,None,BR016,670
LN000357,CUST02655,Education Loan,1860222.0,12.02,5,41395.0,2021-04-19,2026-04-18,1599434.0,9,60,0,Active,None,BR046,648
LN000358,CUST00228,Education Loan,584737.0,11.02,1,51684.0,2023-06-23,2024-06-22,403843.0,5,12,30,Special Mention,None,BR019,652
LN000359,CUST02466,Gold Loan,336428.0,9.06,1,29431.0,2024-02-01,2025-01-31,254021.0,4,12,0,Active,Gold,BR043,756
LN000360,CUST01979,Personal Loan,682523.0,12.91,3,22968.0,2020-05-26,2023-05-26,650368.0,2,36,0,Active,None,BR047,642
LN000361,CUST01319,Personal Loan,1017338.0,13.44,3,34494.0,2022-12-11,2025-12-10,872463.0,6,36,90,NPA,None,BR014,664
LN000362,CUST00526,Business Loan,656277.0,13.34,2,31306.0,2021-10-28,2023-10-28,590534.0,3,24,0,Active,None,BR037,610
LN000363,CUST00121,Personal Loan,1383934.0,14.35,2,66673.0,2023-08-02,2025-08-01,1243921.0,3,24,30,Special Mention,None,BR039,743
LN000364,CUST02496,Home Loan,9595447.0,8.15,7,150293.0,2021-02-03,2028-02-02,8438191.0,11,84,0,Active,Property,BR030,762
LN000365,CUST02846,Personal Loan,508191.0,12.06,5,11320.0,2021-07-04,2026-07-03,325939.0,23,60,0,Active,None,BR049,642
LN000366,CUST02066,Credit Card Loan,119104.0,17.61,3,4283.0,2023-07-11,2026-07-10,65138.0,18,36,0,Active,None,BR007,655
LN000367,CUST00169,Credit Card Loan,110106.0,17.61,3,3959.0,2024-03-30,2027-03-30,87936.0,8,36,0,Active,None,BR006,699
LN000368,CUST00101,Gold Loan,366377.0,12.19,1,32585.0,2022-11-05,2023-11-05,206710.0,7,12,0,Active,Gold,BR037,636
LN000369,CUST00819,Home Loan,14767741.0,10.54,20,147794.0,2024-02-24,2044-02-19,10836421.0,38,240,60,Special Mention,Property,BR025,698
LN000370,CUST00221,Credit Card Loan,120802.0,16.88,5,2994.0,2021-01-03,2026-01-02,24395.0,46,60,90,NPA,None,BR001,832
LN000371,CUST02766,Credit Card Loan,120851.0,20.17,3,4502.0,2021-04-19,2024-04-18,20006.0,32,36,0,Active,None,BR007,760
LN000372,CUST00529,Home Loan,10027840.0,9.69,15,105849.0,2021-04-25,2036-04-21,8397765.0,22,180,0,Active,Property,BR018,774
LN000373,CUST01638,Business Loan,3837186.0,13.61,2,183521.0,2023-12-25,2025-12-24,754033.0,24,24,0,Active,None,BR046,716
