account_id,customer_id,account_type,account_status,open_date,branch_id,current_balance,min_balance,interest_rate,nomination_set,overdraft_limit
ACC000284,CUST00204,Savings,Closed,2023-05-24,BR041,451065.1,1000,6.97,1,0.0
ACC000285,CUST00205,Current,Dormant,2018-04-06,BR009,521024.05,10000,2.83,1,44216.0
ACC000286,CUST00206,NRI,Active,2018-12-18,BR030,19709772.94,0,5.89,1,0.0
ACC000287,CUST00207,Savings,Active,2022-02-09,BR024,265041.34,1000,4.6,0,0.0
ACC000288,CUST00207,Salary,Active,2022-07-05,BR024,204710.15,0,7.09,1,0.0
ACC000289,CUST00208,Current,Active,2023-11-06,BR014,3658494.58,10000,2.83,1,46490.0
ACC000290,CUST00209,NRI,Active,2020-04-03,BR031,10023547.46,0,4.82,1,0.0
ACC000291,CUST00210,Salary,Active,2022-11-26,BR042,116355.17,0,3.99,1,0.0
ACC000292,CUST00211,Savings,Active,2020-12-30,BR040,56302.55,1000,6.8,1,0.0
ACC000293,CUST00212,Salary,Active,2020-04-26,BR016,36824.21,0,4.41,1,0.0
ACC000294,CUST00213,Savings,Active,2019-06-29,BR013,269140.76,1000,3.18,1,0.0
ACC000295,CUST00214,Fixed Deposit,Active,2018-08-21,BR021,2097461.2,0,7.42,1,0.0
ACC000296,CUST00215,Savings,Active,2023-01-18,BR003,392947.48,1000,3.22,1,0.0
ACC000297,CUST00215,Salary,Active,2023-04-12,BR003,239714.37,0,4.7,1,0.0
ACC000298,CUST00216,NRI,Active,2023-11-09,BR040,6183622.21,0,4.68,1,0.0
ACC000299,CUST00217,NRI,Active,2021-06-27,BR020,11293492.76,0,7.44,1,0.0
ACC000300,CUST00217,Savings,Active,2023-12-25,BR020,227352.23,1000,5.42,1,0.0
ACC000301,CUST00217,Salary,Active,2023-02-15,BR020,275876.87,0,5.83,1,0.0
ACC000302,CUST00218,Salary,Active,2020-11-10,BR008,154637.95,0,4.81,1,0.0
ACC000303,CUST00218,Savings,Active,2019-04-29,BR008,268969.46,1000,6.33,1,0.0
ACC000304,CUST00219,Salary,Closed,2023-10-02,BR047,178893.28,0,6.65,1,0.0
ACC000305,CUST00220,Salary,Active,2020-09-04,BR033,189357.51,0,6.03,1,0.0
ACC000306,CUST00221,Fixed Deposit,Closed,2023-09-22,BR001,9997741.92,0,4.66,0,0.0
ACC000307,CUST00222,Fixed Deposit,Active,2020-06-20,BR015,350214.29,0,4.35,1,0.0
ACC000308,CUST00223,Fixed Deposit,Active,2023-09-16,BR034,4980374.4,0,3.78,0,0.0
ACC000309,CUST00224,Current,Active,2023-11-22,BR037,3812841.34,10000,4.23,1,44665.0
ACC000310,CUST00224,Savings,Active,2023-11-07,BR037,469504.08,1000,5.58,0,0.0
ACC000311,CUST00225,Savings,Dormant,2023-08-15,BR010,476574.58,1000,6.21,0,0.0
ACC000312,CUST00226,Savings,Active,2021-11-24,BR007,155484.13,1000,4.92,1,0.0
ACC000313,CUST00226,Fixed Deposit,Active,2020-03-25,BR007,2451069.14,0,4.62,1,0.0
ACC000314,CUST00227,Savings,Active,2023-12-13,BR030,149738.28,1000,5.44,1,0.0
ACC000315,CUST00228,Savings,Active,2022-10-28,BR019,175675.06,1000,3.39,1,0.0
ACC000316,CUST00228,Fixed Deposit,Active,2023-10-28,BR019,7130724.0,0,3.51,1,0.0
ACC000317,CUST00229,Savings,Active,2023-08-23,BR050,449657.41,1000,2.95,1,0.0
ACC000318,CUST00230,Fixed Deposit,Active,2021-11-02,BR030,5234633.04,0,4.24,1,0.0
ACC000319,CUST00231,Savings,Active,2022-12-18,BR023,338994.16,1000,4.61,1,0.0
ACC000320,CUST00232,Savings,Active,2016-06-01,BR007,283270.91,1000,6.23,1,0.0
ACC000321,CUST00233,Savings,Active,2020-12-06,BR038,441421.52,1000,5.98,1,0.0
ACC000322,CUST00234,Savings,Closed,2023-08-13,BR008,167776.38,1000,3.44,1,0.0
ACC000323,CUST00234,Salary,Active,2022-07-11,BR008,155674.15,0,5.53,1,0.0
ACC000324,CUST00235,Fixed Deposit,Active,2022-11-01,BR018,9040230.53,0,6.2,1,0.0
ACC000325,CUST00236,Salary,Active,2021-12-05,BR027,176021.5,0,5.13,1,0.0
ACC000326,CUST00236,Fixed Deposit,Active,2022-04-12,BR027,7408281.6,0,4.62,1,0.0
ACC000327,CUST00237,Current,Active,2019-02-27,BR021,1306755.16,10000,5.35,0,9160.0
ACC000328,CUST00238,Fixed Deposit,Active,2019-10-09,BR015,4248464.91,0,2.52,1,0.0
ACC000329,CUST00238,Savings,Active,2022-07-20,BR015,293618.62,1000,2.55,1,0.0
ACC000330,CUST00239,Savings,Active,2022-12-27,BR025,46147.92,1000,6.81,1,0.0
ACC000331,CUST00240,Salary,Active,2023-12-06,BR010,112032.12,0,6.56,1,0.0
ACC000332,CUST00240,Fixed Deposit,Active,2023-07-23,BR010,1966849.32,0,4.24,1,0.0
ACC000333,CUST00240,Savings,Active,2023-10-01,BR010,245675.72,1000,5.6,1,0.0
ACC000334,CUST00241,Current,Active,2017-10-08,BR031,19317.2,10000,2.54,0,1767.0
ACC000335,CUST00241,Fixed Deposit,Active,2018-07-29,BR031,4714298.26,0,6.26,1,0.0
ACC000336,CUST00242,Salary,Closed,2023-12-22,BR046,260137.65,0,3.54,0,0.0
ACC000337,CUST00243,Salary,Active,2023-08-26,BR009,252520.57,0,5.28,1,0.0
ACC000338,CUST00244,NRI,Active,2023-10-08,BR015,19514346.9,0,6.72,0,0.0
ACC000339,CUST00245,Salary,Closed,2021-10-24,BR050,154144.86,0,7.33,1,0.0
ACC000340,CUST00245,Current,Closed,2021-04-06,BR050,4593207.94,10000,6.87,1,4694.0
ACC000341,CUST00246,Current,Active,2017-03-06,BR023,2338497.35,10000,2.65,0,31877.0
ACC000342,CUST00246,Savings,Active,2019-11-08,BR023,115039.05,1000,7.19,1,0.0
ACC000343,CUST00246,Salary,Active,2017-02-18,BR023,196762.99,0,7.26,1,0.0
ACC000344,CUST00247,Savings,Active,2017-06-16,BR023,101324.72,1000,5.56,1,0.0
ACC000345,CUST00248,Current,Active,2019-02-05,BR035,4164688.83,10000,3.59,1,9897.0
ACC000346,CUST00248,Salary,Active,2020-07-18,BR035,50813.62,0,4.21,0,0.0
ACC000347,CUST00249,Salary,Active,2019-10-20,BR022,138230.24,0,5.66,1,0.0
ACC000348,CUST00250,Salary,Active,2022-12-01,BR028,21081.81,0,4.77,1,0.0
ACC000349,CUST00250,Fixed Deposit,Active,2022-08-27,BR028,7025037.96,0,4.15,1,0.0
ACC000350,CUST00251,Savings,Active,2020-06-14,BR017,302212.6,1000,3.3,1,0.0
ACC000351,CUST00251,NRI,Dormant,2017-11-13,BR017,10202801.21,0,7.05,0,0.0
ACC000352,CUST00252,Savings,Active,2023-05-18,BR043,221416.91,1000,5.37,1,0.0
ACC000353,CUST00253,Savings,Active,2023-02-02,BR031,220791.27,1000,3.19,0,0.0
ACC000354,CUST00253,Current,Active,2022-02-28,BR031,3518660.11,10000,4.43,0,32776.0
ACC000355,CUST00254,Salary,Active,2021-06-08,BR015,201590.92,0,6.79,1,0.0
ACC000356,CUST00254,Savings,Active,2023-12-04,BR015,132506.65,1000,3.45,0,0.0
ACC000357,CUST00255,Salary,Active,2023-06-02,BR025,140115.42,0,7.43,0,0.0
ACC000358,CUST00255,Savings,Active,2023-05-01,BR025,459359.92,1000,4.68,1,0.0
ACC000359,CUST00256,Salary,Active,2017-10-18,BR037,213574.99,0,2.95,1,0.0
ACC000360,CUST00257,Savings,Active,2021-04-15,BR003,258268.59,1000,3.54,1,0.0
ACC000361,CUST00258,Salary,Active,2021-05-30,BR036,287985.79,0,6.28,1,0.0
ACC000362,CUST00258,Savings,Active,2017-03-14,BR036,290007.55,1000,3.27,1,0.0
ACC000363,CUST00258,Current,Active,2017-01-05,BR036,2813984.48,10000,3.65,1,26553.0
ACC000364,CUST00259,NRI,Active,2020-06-11,BR038,2802661.75,0,2.65,0,0.0
ACC000365,CUST00260,Current,Active,2019-04-09,BR039,2757397.07,10000,7.22,1,37918.0
ACC000366,CUST00261,Savings,Active,2023-06-15,BR004,214876.57,1000,3.32,1,0.0
ACC000367,CUST00262,Savings,Active,2023-10-01,BR015,125860.19,1000,6.98,1,0.0
ACC000368,CUST00263,Current,Active,2016-10-23,BR048,2900733.02,10000,4.24,1,16299.0
ACC000369,CUST00264,Fixed Deposit,Active,2020-01-24,BR037,5910084.79,0,2.67,1,0.0
ACC000370,CUST00264,Salary,Active,2020-02-16,BR037,182305.81,0,3.76,1,0.0
ACC000371,CUST00265,Salary,Active,2022-01-08,BR033,84811.08,0,5.25,1,0.0
ACC000372,CUST00266,Savings,Active,2022-02-27,BR011,25989.05,1000,7.34,1,0.0
ACC000373,CUST00266,Current,Active,2023-10-07,BR011,812531.67,10000,2.97,0,40040.0
ACC000374,CUST00267,Fixed Deposit,Closed,2022-03-28,BR042,3196554.04,0,6.39,0,0.0
ACC000375,CUST00268,Current,Active,2022-05-23,BR039,268226.73,10000,2.95,1,6108.0
ACC000376,CUST00268,Savings,Active,2023-07-19,BR039,233956.03,1000,2.7,1,0.0
ACC000377,CUST00269,Savings,Active,2021-11-26,BR030,225921.6,1000,7.19,1,0.0
ACC000378,CUST00270,Salary,Active,2018-01-21,BR039,191087.22,0,3.92,0,0.0
ACC000379,CUST00271,Savings,Active,2020-11-04,BR013,318477.43,1000,5.52,1,0.0
ACC000380,CUST00271,Current,Active,2020-06-25,BR013,1596604.79,10000,4.99,1,7173.0
ACC000381,CUST00272,Savings,Active,2020-09-23,BR027,63800.47,1000,5.69,1,0.0
ACC000382,CUST00273,Savings,Closed,2018-08-28,BR033,52678.74,1000,5.41,1,0.0
ACC000383,CUST00273,Fixed Deposit,Active,2023-03-12,BR033,3037304.54,0,5.39,1,0.0
ACC000384,CUST00274,Savings,Active,2021-10-24,BR044,157443.26,1000,5.62,0,0.0
ACC000385,CUST00275,Salary,Active,2022-09-05,BR030,232621.99,0,5.21,1,0.0
ACC000386,CUST00276,Current,Active,2023-09-13,BR010,191006.0,10000,6.66,0,26179.0
ACC000387,CUST00277,Fixed Deposit,Active,2018-06-21,BR041,8947725.08,0,6.66,1,0.0
ACC000388,CUST00277,Savings,Active,2023-01-27,BR041,409234.98,1000,3.59,1,0.0
ACC000389,CUST00277,Current,Active,2023-10-26,BR041,3265857.58,10000,3.0,1,11941.0
ACC000390,CUST00278,Current,Active,2017-05-19,BR026,3171858.78,10000,6.59,1,9018.0
ACC000391,CUST00278,Fixed Deposit,Active,2017-09-13,BR026,5122504.03,0,4.86,1,0.0
ACC000392,CUST00279,Savings,Active,2021-08-13,BR002,59492.65,1000,6.84,1,0.0
ACC000393,CUST00280,Savings,Active,2023-12-10,BR003,219419.11,1000,6.71,1,0.0
ACC000394,CUST00281,NRI,Active,2022-06-08,BR023,15288462.55,0,2.8,1,0.0
ACC000395,CUST00282,NRI,Active,2022-09-28,BR008,16096159.49,0,4.29,1,0.0
ACC000396,CUST00282,Fixed Deposit,Active,2022-05-25,BR008,6811776.76,0,4.59,1,0.0
ACC000397,CUST00282,Savings,Active,2023-06-08,BR008,56271.34,1000,3.35,0,0.0
ACC000398,CUST00283,Fixed Deposit,Active,2020-04-25,BR004,3270110.42,0,4.83,1,0.0
ACC000399,CUST00284,Current,Active,2020-11-08,BR043,2388358.13,10000,4.32,1,15459.0
ACC000400,CUST00285,Savings,Active,2023-12-03,BR032,178366.59,1000,7.36,1,0.0
ACC000401,CUST00286,Fixed Deposit,Active,2021-05-27,BR022,1504854.96,0,3.2,1,0.0
ACC000402,CUST00286,Salary,Active,2022-01-05,BR022,174166.27,0,3.06,1,0.0
ACC000403,CUST00287,Salary,Active,2020-06-22,BR017,246585.7,0,4.66,0,0.0
ACC000404,CUST00287,Fixed Deposit,Active,2022-05-07,BR017,8652780.51,0,4.8,1,0.0
ACC000405,CUST00287,Savings,Active,2020-03-11,BR017,324855.7,1000,4.57,0,0.0
ACC000406,CUST00288,Savings,Active,2020-12-15,BR028,272753.47,1000,3.55,1,0.0
ACC000407,CUST00288,Salary,Active,2017-12-26,BR028,133005.78,0,3.39,1,0.0
ACC000408,CUST00288,Fixed Deposit,Dormant,2019-06-04,BR028,563625.39,0,4.0,1,0.0
ACC000409,CUST00289,Savings,Active,2018-12-26,BR047,427201.02,1000,5.39,1,0.0
ACC000410,CUST00290,Fixed Deposit,Active,2017-03-05,BR042,2825019.67,0,2.77,1,0.0
ACC000411,CUST00291,Fixed Deposit,Active,2023-05-14,BR025,4731563.13,0,7.26,1,0.0
ACC000412,CUST00291,Savings,Active,2021-11-05,BR025,4770.57,1000,6.52,0,0.0
ACC000413,CUST00292,Salary,Active,2020-01-17,BR001,141876.24,0,5.83,1,0.0
ACC000414,CUST00292,Savings,Active,2020-03-05,BR001,357913.01,1000,7.05,1,0.0
ACC000415,CUST00292,NRI,Active,2020-12-10,BR001,9679890.27,0,3.4,0,0.0
ACC000416,CUST00293,Current,Active,2019-04-22,BR031,3425803.89,10000,7.47,1,37871.0
ACC000417,CUST00294,Salary,Active,2022-03-18,BR032,160349.78,0,6.84,0,0.0
ACC000418,CUST00294,Fixed Deposit,Active,2021-02-10,BR032,1829588.34,0,3.9,0,0.0
ACC000419,CUST00295,Savings,Active,2022-06-19,BR006,112237.19,1000,5.99,0,0.0
ACC000420,CUST00295,Fixed Deposit,Active,2023-10-09,BR006,3947987.76,0,5.93,1,0.0
ACC000421,CUST00296,Fixed Deposit,Active,2021-09-18,BR003,2782017.89,0,2.82,1,0.0
ACC000422,CUST00296,Savings,Dormant,2022-06-21,BR003,448872.95,1000,7.08,1,0.0
ACC000423,CUST00297,Savings,Active,2023-04-18,BR030,174231.04,1000,3.52,0,0.0
ACC000424,CUST00297,Salary,Active,2023-07-04,BR030,145078.82,0,4.01,1,0.0
ACC000425,CUST00298,Savings,Dormant,2023-12-27,BR023,377749.48,1000,4.3,1,0.0
ACC000426,CUST00299,Current,Active,2023-07-17,BR007,3274679.82,10000,3.24,1,18334.0
ACC000427,CUST00299,Savings,Active,2022-06-02,BR007,425366.57,1000,5.18,1,0.0
ACC000428,CUST00300,Savings,Active,2023-10-23,BR008,193914.09,1000,5.12,0,0.0
ACC000429,CUST00300,Salary,Active,2023-09-08,BR008,10983.99,0,4.31,1,0.0
ACC000430,CUST00300,Fixed Deposit,Active,2023-12-30,BR008,6528115.18,0,4.83,0,0.0
ACC000431,CUST00301,Savings,Active,2021-04-30,BR033,101976.34,1000,5.27,1,0.0
ACC000432,CUST00302,Savings,Active,2023-01-03,BR027,483756.21,1000,6.35,1,0.0
ACC000433,CUST00303,Fixed Deposit,Active,2021-05-07,BR020,6106217.69,0,6.55,0,0.0
ACC000434,CUST00304,Savings,Active,2017-08-25,BR033,316212.53,1000,7.49,1,0.0
ACC000435,CUST00304,Fixed Deposit,Active,2018-11-09,BR033,8591553.88,0,3.64,1,0.0
ACC000436,CUST00305,Salary,Active,2023-12-11,BR019,126554.35,0,4.66,0,0.0
ACC000437,CUST00305,NRI,Active,2023-12-18,BR019,5555018.66,0,4.03,1,0.0
ACC000438,CUST00306,Current,Dormant,2021-12-12,BR019,3080453.92,10000,7.26,1,44753.0
ACC000439,CUST00307,Salary,Active,2023-09-30,BR015,191987.18,0,5.14,1,0.0
ACC000440,CUST00308,NRI,Active,2023-06-03,BR036,14974396.48,0,6.45,1,0.0
ACC000441,CUST00309,Savings,Active,2021-07-31,BR013,295977.77,1000,4.71,1,0.0
ACC000442,CUST00310,Current,Active,2020-03-28,BR036,4545980.98,10000,6.96,1,15613.0
ACC000443,CUST00311,Savings,Active,2021-10-11,BR050,313616.76,1000,3.94,0,0.0
ACC000444,CUST00312,Savings,Active,2022-06-28,BR034,454679.63,1000,2.78,1,0.0
ACC000445,CUST00312,Fixed Deposit,Active,2022-07-06,BR034,8974252.78,0,5.36,1,0.0
ACC000446,CUST00313,Fixed Deposit,Active,2015-05-21,BR034,4636104.47,0,5.71,1,0.0
ACC000447,CUST00313,Savings,Active,2018-01-24,BR034,308655.92,1000,3.34,1,0.0
ACC000448,CUST00314,Savings,Active,2023-04-20,BR044,16185.24,1000,4.72,1,0.0
ACC000449,CUST00315,Fixed Deposit,Active,2023-11-12,BR033,2032044.85,0,6.32,1,0.0
ACC000450,CUST00316,Savings,Active,2020-10-18,BR041,368035.65,1000,5.31,0,0.0
ACC000451,CUST00317,Savings,Active,2022-07-16,BR042,89708.79,1000,6.42,1,0.0
ACC000452,CUST00318,Current,Active,2022-09-09,BR005,3932830.57,10000,5.05,0,34003.0
ACC000453,CUST00318,Savings,Active,2023-09-24,BR005,220803.22,1000,2.52,0,0.0
ACC000454,CUST00319,Current,Active,2017-03-09,BR042,1677480.41,10000,4.14,1,36833.0
ACC000455,CUST00320,Savings,Active,2021-11-25,BR006,459101.32,1000,6.94,1,0.0
ACC000456,CUST00320,Current,Active,2022-06-26,BR006,4821430.47,10000,4.33,1,8419.0
ACC000457,CUST00320,Salary,Active,2018-11-26,BR006,245154.73,0,3.7,1,0.0
ACC000458,CUST00321,Savings,Active,2022-05-02,BR041,241433.82,1000,3.78,1,0.0
ACC000459,CUST00321,Salary,Active,2022-01-01,BR041,253678.14,0,4.28,1,0.0
ACC000460,CUST00321,Current,Active,2021-06-16,BR041,2618456.92,10000,6.61,1,20573.0
ACC000461,CUST00322,Savings,Active,2023-08-10,BR036,24357.12,1000,2.6,0,0.0
ACC000462,CUST00323,Savings,Active,2021-08-18,BR013,256067.62,1000,3.03,1,0.0
ACC000463,CUST00323,Fixed Deposit,Dormant,2016-12-04,BR013,5593082.94,0,4.83,1,0.0
ACC000464,CUST00324,Savings,Active,2021-09-14,BR017,145181.21,1000,5.95,1,0.0
ACC000465,CUST00325,Current,Active,2021-09-17,BR032,4698879.68,10000,2.55,1,12810.0
ACC000466,CUST00325,Savings,Active,2023-05-16,BR032,444942.58,1000,7.08,1,0.0
ACC000467,CUST00326,Fixed Deposit,Active,2021-12-31,BR046,4814685.18,0,5.49,1,0.0
ACC000468,CUST00327,Savings,Active,2020-09-14,BR036,197485.27,1000,6.34,0,0.0
ACC000469,CUST00327,Fixed Deposit,Active,2020-11-22,BR036,1080192.28,0,3.03,1,0.0
ACC000470,CUST00327,Current,Active,2022-04-20,BR036,1061422.6,10000,4.28,0,39526.0
ACC000471,CUST00328,Current,Active,2022-06-29,BR033,33688.23,10000,3.74,1,20108.0
ACC000472,CUST00328,Savings,Active,2023-03-09,BR033,387303.38,1000,7.37,1,0.0
ACC000473,CUST00329,Savings,Active,2022-05-02,BR042,145544.88,1000,2.76,1,0.0
ACC000474,CUST00329,Current,Active,2020-10-13,BR042,2007910.38,10000,4.8,1,41711.0
ACC000475,CUST00330,Savings,Dormant,2019-10-14,BR044,244254.87,1000,3.28,0,0.0
ACC000476,CUST00331,Savings,Dormant,2021-05-15,BR003,6700.61,1000,6.31,1,0.0
ACC000477,CUST00331,Salary,Dormant,2020-08-25,BR003,223446.67,0,4.49,1,0.0
ACC000478,CUST00331,Fixed Deposit,Active,2022-06-09,BR003,1922649.88,0,5.29,1,0.0
ACC000479,CUST00332,Salary,Active,2023-11-15,BR003,32432.68,0,6.55,1,0.0
ACC000480,CUST00333,Current,Active,2022-10-20,BR024,1368949.63,10000,5.86,1,42811.0
ACC000481,CUST00333,Savings,Active,2023-11-27,BR024,476429.4,1000,7.41,1,0.0
ACC000482,CUST00334,Savings,Active,2022-03-23,BR001,488354.54,1000,4.9,1,0.0
ACC000483,CUST00335,Savings,Active,2017-03-12,BR043,331998.46,1000,3.75,1,0.0
ACC000484,CUST00336,Fixed Deposit,Active,2023-10-09,BR003,9229003.99,0,6.23,1,0.0
ACC000485,CUST00337,Salary,Active,2023-12-07,BR037,265678.72,0,5.7,0,0.0
ACC000486,CUST00338,Fixed Deposit,Dormant,2019-06-20,BR039,8060912.49,0,5.01,0,0.0
ACC000487,CUST00339,Current,Active,2016-06-10,BR005,3390376.27,10000,7.12,1,19360.0
ACC000488,CUST00340,Savings,Active,2023-10-12,BR031,124376.27,1000,3.09,1,0.0
ACC000489,CUST00341,Savings,Active,2023-06-24,BR034,458682.27,1000,7.17,1,0.0
ACC000490,CUST00341,Current,Active,2022-12-29,BR034,4047992.28,10000,5.25,1,48440.0
ACC000491,CUST00342,Current,Active,2019-12-15,BR007,839569.38,10000,5.31,1,26701.0
ACC000492,CUST00342,Savings,Dormant,2020-05-09,BR007,129869.07,1000,5.41,1,0.0
ACC000493,CUST00343,Current,Active,2020-12-23,BR037,508603.71,10000,5.89,1,16737.0
ACC000494,CUST00344,Current,Active,2022-09-22,BR035,317941.25,10000,3.57,0,10160.0
ACC000495,CUST00345,Savings,Active,2023-06-27,BR017,485500.47,1000,6.61,1,0.0
ACC000496,CUST00346,Savings,Active,2020-07-16,BR007,355283.2,1000,3.85,1,0.0
ACC000497,CUST00347,Salary,Active,2018-09-03,BR028,15681.73,0,4.55,1,0.0
ACC000498,CUST00348,NRI,Active,2023-06-18,BR004,14559039.5,0,6.38,1,0.0
ACC000499,CUST00348,Fixed Deposit,Active,2023-12-04,BR004,1631123.77,0,6.2,1,0.0
ACC000500,CUST00349,Salary,Active,2018-06-03,BR033,226001.65,0,4.77,1,0.0
ACC000501,CUST00350,NRI,Active,2023-07-09,BR043,11556891.67,0,3.25,0,0.0
ACC000502,CUST00351,Fixed Deposit,Active,2023-05-20,BR023,4830383.67,0,4.56,1,0.0
ACC000503,CUST00352,NRI,Active,2023-03-04,BR033,14682004.3,0,7.01,1,0.0
ACC000504,CUST00352,Current,Active,2021-06-15,BR033,4774200.71,10000,2.83,1,35043.0
ACC000505,CUST00353,Current,Active,2023-02-20,BR049,1779485.09,10000,2.78,1,40329.0
ACC000506,CUST00354,Current,Active,2018-06-25,BR021,3576429.56,10000,5.68,1,46419.0
ACC000507,CUST00355,Savings,Dormant,2020-01-23,BR036,175746.94,1000,2.79,1,0.0
ACC000508,CUST00355,Current,Active,2019-07-26,BR036,2050953.72,10000,4.97,1,24015.0
ACC000509,CUST00356,Savings,Active,2019-10-09,BR016,440791.89,1000,6.03,1,0.0
ACC000510,CUST00356,Current,Dormant,2022-02-07,BR016,1072824.04,10000,2.55,0,38054.0
ACC000511,CUST00356,Salary,Active,2022-05-07,BR016,51398.83,0,7.08,1,0.0
ACC000512,CUST00357,Current,Active,2023-04-24,BR040,2440532.92,10000,4.81,1,43230.0
ACC000513,CUST00358,Savings,Active,2020-01-01,BR012,369383.04,1000,7.25,1,0.0
ACC000514,CUST00358,NRI,Active,2020-10-02,BR012,11533620.39,0,4.04,1,0.0
ACC000515,CUST00359,Savings,Active,2023-09-01,BR023,28035.29,1000,6.53,0,0.0
ACC000516,CUST00359,Salary,Active,2022-11-14,BR023,206205.73,0,2.61,1,0.0
ACC000517,CUST00360,Salary,Active,2021-03-02,BR007,14680.28,0,4.46,1,0.0
ACC000518,CUST00361,Salary,Active,2023-10-27,BR014,71798.35,0,3.27,0,0.0
ACC000519,CUST00362,Fixed Deposit,Active,2021-03-21,BR016,3869585.91,0,7.35,1,0.0
ACC000520,CUST00363,Savings,Active,2020-10-15,BR035,139580.36,1000,5.76,1,0.0
ACC000521,CUST00364,Current,Active,2021-08-19,BR031,1681350.8,10000,7.23,1,21717.0
ACC000522,CUST00365,Current,Dormant,2018-01-26,BR023,1834808.22,10000,3.7,0,1601.0
ACC000523,CUST00366,Savings,Active,2018-06-13,BR025,112565.43,1000,4.72,1,0.0
ACC000524,CUST00367,Salary,Active,2021-08-04,BR006,92500.69,0,4.36,1,0.0
ACC000525,CUST00367,Savings,Closed,2020-01-31,BR006,220793.26,1000,4.24,1,0.0
ACC000526,CUST00367,Current,Active,2021-07-03,BR006,4820458.42,10000,7.23,1,19924.0
ACC000527,CUST00368,Salary,Active,2020-04-24,BR034,32319.91,0,4.22,1,0.0
ACC000528,CUST00369,Fixed Deposit,Active,2023-10-17,BR026,5484319.37,0,3.37,0,0.0
ACC000529,CUST00370,Current,Active,2022-08-09,BR010,1240080.78,10000,2.67,1,16736.0
ACC000530,CUST00371,Savings,Dormant,2023-09-27,BR021,400368.89,1000,6.86,1,0.0
ACC000531,CUST00372,Savings,Active,2023-05-24,BR028,101177.31,1000,3.75,1,0.0
ACC000532,CUST00372,Current,Active,2021-08-22,BR028,2277168.8,10000,6.33,1,43406.0
ACC000533,CUST00372,Fixed Deposit,Active,2020-12-27,BR028,6706927.27,0,4.96,1,0.0
ACC000534,CUST00373,Fixed Deposit,Active,2020-11-11,BR001,7644777.5,0,5.92,1,0.0
ACC000535,CUST00374,Salary,Active,2022-08-08,BR001,232156.29,0,6.56,1,0.0
ACC000536,CUST00375,Savings,Active,2022-11-25,BR025,20523.93,1000,2.97,0,0.0
ACC000537,CUST00375,Current,Active,2023-07-26,BR025,3458030.89,10000,6.1,1,27919.0
ACC000538,CUST00376,Salary,Closed,2022-04-16,BR018,182321.77,0,3.76,1,0.0
ACC000539,CUST00377,Savings,Active,2022-05-28,BR010,382390.24,1000,6.14,1,0.0
ACC000540,CUST00377,Current,Active,2017-11-22,BR010,4472265.42,10000,4.94,0,12487.0
ACC000541,CUST00378,Current,Active,2023-06-27,BR014,1624916.31,10000,5.46,0,16485.0
ACC000542,CUST00378,Salary,Active,2023-09-30,BR014,17331.15,0,2.58,1,0.0
ACC000543,CUST00379,Savings,Active,2018-05-16,BR018,276880.23,1000,5.97,0,0.0
ACC000544,CUST00379,Current,Active,2019-12-21,BR018,1712958.71,10000,6.1,1,40518.0
ACC000545,CUST00380,Savings,Active,2017-02-19,BR025,480753.82,1000,7.5,1,0.0
ACC000546,CUST00381,Current,Active,2023-12-21,BR021,119981.5,10000,5.68,1,47800.0
ACC000547,CUST00381,Savings,Active,2023-12-22,BR021,481433.04,1000,6.38,1,0.0
ACC000548,CUST00382,Salary,Active,2020-10-17,BR008,171964.7,0,4.48,1,0.0
ACC000549,CUST00383,Fixed Deposit,Active,2023-07-25,BR045,8244665.56,0,3.82,0,0.0
ACC000550,CUST00384,Current,Active,2018-04-16,BR004,1950076.25,10000,3.24,1,3952.0
ACC000551,CUST00384,Fixed Deposit,Active,2023-03-01,BR004,4355718.21,0,5.93,1,0.0
ACC000552,CUST00385,Savings,Active,2020-11-10,BR047,195980.82,1000,6.8,1,0.0
ACC000553,CUST00385,Current,Active,2017-06-26,BR047,1434193.6,10000,4.23,1,11756.0
ACC000554,CUST00386,Salary,Active,2023-05-22,BR037,90757.01,0,3.85,1,0.0
ACC000555,CUST00387,Fixed Deposit,Dormant,2020-07-03,BR019,1940801.09,0,6.34,0,0.0
ACC000556,CUST00388,NRI,Closed,2022-09-29,BR016,17877576.7,0,5.26,1,0.0
ACC000557,CUST00389,Fixed Deposit,Active,2020-09-20,BR008,1032436.2,0,6.83,1,0.0
ACC000558,CUST00390,Salary,Active,2023-07-10,BR043,79132.15,0,3.09,1,0.0
ACC000559,CUST00390,Current,Active,2023-08-22,BR043,1008387.25,10000,6.92,1,10962.0
ACC000560,CUST00391,Fixed Deposit,Active,2022-09-01,BR006,8411972.63,0,4.87,1,0.0
ACC000561,CUST00392,Fixed Deposit,Active,2019-12-29,BR005,5915636.24,0,5.56,1,0.0
ACC000562,CUST00393,Savings,Active,2023-11-30,BR048,457768.2,1000,3.21,1,0.0
ACC000563,CUST00394,Savings,Active,2023-06-01,BR033,269897.38,1000,3.37,1,0.0
ACC000564,CUST00394,Fixed Deposit,Active,2022-10-18,BR033,5347612.17,0,5.54,0,0.0
ACC000565,CUST00395,Savings,Active,2022-08-22,BR047,417678.8,1000,6.4,1,0.0
ACC000566,CUST00396,Salary,Active,2023-11-04,BR047,268735.02,0,6.8,1,0.0
ACC000567,CUST00396,Current,Active,2023-10-24,BR047,2108268.92,10000,4.31,0,6676.0
